Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
San Marino,SMR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..
San Marino,SMR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86,90,89,91,..
San Marino,SMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.931396484375,96.2427673339844,94.0379409790039,93.4285736083984,96.1165008544922
San Marino,SMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,61.0058288574219,61.8604698181152,61.0071907043457,61.677921295166,60.7940406799316
San Marino,SMR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00522005558014,0.971610009670258,0.97299998998642,..,..
San Marino,SMR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
San Marino,SMR,Forest area (sq. km),AG.LND.FRST.K2,10,10,10,..,..
San Marino,SMR,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..
San Marino,SMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
San Marino,SMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1616188702.33964,1541247883.99351,1855382833.1165,..,..
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.06568514501689,-6.64791081891327,8.46307184428878,..,..
San Marino,SMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.914100159383906,0.344576763138065,6.94436298061723,..,..
San Marino,SMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.0152774759329716,0.0141009169058852,0.0166253927822017,..,..
San Marino,SMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.7786569470632,35.6149220871002,36.6355581623352,..,..
San Marino,SMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,163.997239166731,164.4786945077,184.314281549571,..,..
San Marino,SMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,143.267538918822,140.424473236369,158.15589246809,..,..
San Marino,SMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.0244731512084,18.0508681858701,22.2349479792141,..,..
San Marino,SMR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,27.0339162335388,24.7358230095344,25.1126580066329,..,..
San Marino,SMR,Start-up procedures to register a business (number),IC.REG.PROC,7,..,..,..,..
San Marino,SMR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
San Marino,SMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
San Marino,SMR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,113.3770262,114.6822713,118.5325668,121.8062983,..
San Marino,SMR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..
San Marino,SMR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,..,..,..,..,..
San Marino,SMR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..
San Marino,SMR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
San Marino,SMR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
San Marino,SMR,Net migration,SM.POP.NETM,148,-138,41,100,100
San Marino,SMR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,194851097.432522,190773004.71431,216150496.583962,..,..
San Marino,SMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..
San Marino,SMR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,214599,218641,223107,227380,231856
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,1.52840326719874,1.86599449843616,2.02203616729568,1.89711496901471,1.94938626026079
Sao Tome and Principe,STP,Surface area (sq. km),AG.SRF.TOTL.K2,960,960,960,..,..
Sao Tome and Principe,STP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Sao Tome and Principe,STP,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,386802661.325493,440554552.837905,493718030.418528,549268481.22593,573880717.054912
Sao Tome and Principe,STP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1800,2010,2210,2420,2480
Sao Tome and Principe,STP,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,992344496.15062,1129943811.73883,1279059010.2467,1389328185.17379,1423452902.44038
Sao Tome and Principe,STP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4620,5170,5730,6110,6140
Sao Tome and Principe,STP,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Sao Tome and Principe,STP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.523,67.785,67.591,68.794,..
Sao Tome and Principe,STP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.964,3.893,3.823,3.751,..
Sao Tome and Principe,STP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,82.123,81.252,79.418,77.367,..
Sao Tome and Principe,STP,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,49.7,..,..,..,..
Sao Tome and Principe,STP,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.8,..,..,..,..
Sao Tome and Principe,STP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.9,15.9,15.1,14.5,..
Sao Tome and Principe,STP,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,5.4,..,..,..,..
Sao Tome and Principe,STP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,86,77,77,..
Sao Tome and Principe,STP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.9679641723633,..,..,..,..
Sao Tome and Principe,STP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,78.3800561981311,..,87.4154054386613,..,..
Sao Tome and Principe,STP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5,0.5,0.5,0.4,..
Sao Tome and Principe,STP,Forest area (sq. km),AG.LND.FRST.K2,525.2,519,512.8,..,..
Sao Tome and Principe,STP,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,7.41216372777196,7.60672261119781,..,..,..
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Sao Tome and Principe,STP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,412976064.479214,471229484.607144,524402450.755612,542686976.457587,603240748.954207
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.01431934293439,2.62485949543812,1.89929891337832,0.0652824380846795,-0.4744429516048
Sao Tome and Principe,STP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.2643603433132,9.26828214772407,5.16433492482598,16.303616553937,8.65656256373866
Sao Tome and Principe,STP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.9296553435236,14.1470498019151,15.2661767634549,13.8747455414649,..
Sao Tome and Principe,STP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.5261131811767,6.0588366873729,5.04457172054104,4.3602414481562,..
Sao Tome and Principe,STP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Start-up procedures to register a business (number),IC.REG.PROC,6,..,..,..,..
Sao Tome and Principe,STP,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,77.24220523,79.67535824,84.81983981,86.77896033,..
Sao Tome and Principe,STP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.0302488293151,10.1711732976649,8.17926748262372,5.29429381815619,..
Sao Tome and Principe,STP,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.9853102510989,32.2560461442093,35.6596350246936,40.1704867551833,34.1488867184663
Sao Tome and Principe,STP,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,79.1740012447,84.7512037178,91.3365409659,..,..
Sao Tome and Principe,STP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,277098659,316720463.8,331341886.8,391535907.1,..
Sao Tome and Principe,STP,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.15110513856034,0.639915242840228,0.604721068606857,1.45361230053137,..
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,-1718,0,-792,-600,-600
Sao Tome and Principe,STP,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,103605.327748143,2373286.69603432,6446503.56844241,4381547.19781619,..
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,24191799.5128288,47112184.7725813,59000132.7402932,126744195.956601,18442030
Sao Tome and Principe,STP,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,236.860385328239,421.329955253507,323.432270892932,233.66171636958,..
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,35827362,35997107,35950396,36408820,36947025
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,2.28458901092139,0.472667096302666,-0.129847471045763,1.2670953577821,1.46740769611431
Saudi Arabia,SAU,Surface area (sq. km),AG.SRF.TOTL.K2,2149690,2149690,2149690,..,..
Saudi Arabia,SAU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Saudi Arabia,SAU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,833397218348.817,809095292912.226,867841465431.741,1001225271193.05,1059856029665.13
Saudi Arabia,SAU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,23260,22480,24140,27500,28690
Saudi Arabia,SAU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1705657616338.56,1455468400659.94,1742116655898.85,1992358478007,2042886394782.38
Saudi Arabia,SAU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,47610,40430,48460,54720,55290
Saudi Arabia,SAU,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..
Saudi Arabia,SAU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.304,76.239,76.936,77.905,..
Saudi Arabia,SAU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.504,2.465,2.427,2.393,..
Saudi Arabia,SAU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.034,12.032,11.937,11.577,..
Saudi Arabia,SAU,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,27.6,..,..,..,..
Saudi Arabia,SAU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,94.8,..,..,..,..
Saudi Arabia,SAU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,7.3,7,6.7,6.4,..
Saudi Arabia,SAU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,4,3.5,..,..,..
Saudi Arabia,SAU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,96,98,98,..
Saudi Arabia,SAU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.5084915161133,96.2086486816406,96.4636306762695,120.119132995605,..
Saudi Arabia,SAU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.450019836426,103.277328491211,103.587013244629,119.968368530273,..
Saudi Arabia,SAU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.960340023040771,0.974160015583038,0.988870024681091,..,..
Saudi Arabia,SAU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,..
Saudi Arabia,SAU,Forest area (sq. km),AG.LND.FRST.K2,9770,9770,9770,..,..
Saudi Arabia,SAU,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,30.7157086156078,29.6156148030988,..,..,..
Saudi Arabia,SAU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Saudi Arabia,SAU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,838564800000,734271200000,874156000000,1108571466666.67,1067582933333.33
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.09773374954092,-3.58153486307663,5.07511034987979,7.48598429134137,-0.754914810584665
Saudi Arabia,SAU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-2.02274033833496,-9.18456817699072,13.3007001530628,17.9839455619021,-2.96488667496891
Saudi Arabia,SAU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.55954777337025,2.96025047239585,2.67515942997207,2.40492087955598,2.71494286407976
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,46.0478188447691,39.470538950731,44.1735952545465,53.1366132942745,46.973674613507
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.0891962076157,24.9019708249486,32.774653494342,40.221276968341,34.7492004368248
Saudi Arabia,SAU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.1089900267695,24.8115047047104,24.3681600690647,23.2923909521515,27.3778074633889
Saudi Arabia,SAU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.2955513197469,27.6914941872522,25.4481198626637,26.4274045901236,29.3421201188179
Saudi Arabia,SAU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,29.483222132743,28.3940139101988,29.4527337475459,30.5056555296342,..
Saudi Arabia,SAU,Start-up procedures to register a business (number),IC.REG.PROC,3,..,..,..,..
Saudi Arabia,SAU,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,287.016531101711,330.818145938449,305.589735699349,238.017234733085,..
Saudi Arabia,SAU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.13356689975746,9.17847120868562,7.58146863585647,7.42273250452989,..
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,115.2711969,120.052537,126.3611144,132.3800002,..
Saudi Arabia,SAU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.648362907337676,0.608341616083905,0.305733654134358,..,..
Saudi Arabia,SAU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,49.461413119177,42.4708200457815,49.0791117374931,54.2194182398825,49.9524658318504
Saudi Arabia,SAU,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,127.6565464948,113.1968627448,139.8961599034,..,..
Saudi Arabia,SAU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..
Saudi Arabia,SAU,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..
Saudi Arabia,SAU,Net migration,SM.POP.NETM,241172,-1025295,-153883,28998,28998
Saudi Arabia,SAU,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,31197048533.3334,34595847461.3515,40728488828.8255,39349380601.6454,38393577884.0304
Saudi Arabia,SAU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3079217251.32355,1621264195.43532,23111903141.4893,28055082623.9904,12319037833.0844
Saudi Arabia,SAU,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..
Senegal,SEN,"Population, total",SP.POP.TOTL,16000781,16436120,16876720,17316449,17763163
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2.69763115886709,2.68438184925041,2.64538054494311,2.57217015290678,2.54699595340171
Senegal,SEN,Surface area (sq. km),AG.SRF.TOTL.K2,196710,196710,196710,..,..
Senegal,SEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Senegal,SEN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,23419237507.2424,24146285127.8514,26409178063.3293,28090552259.4821,29421114095.8367
Senegal,SEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1460,1470,1560,1620,1660
Senegal,SEN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,58098880445.5371,61959888215.683,70041413822.1288,77305892670.4465,82990431874.4904
Senegal,SEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3630,3770,4150,4460,4670
Senegal,SEN,Income share held by lowest 20%,SI.DST.FRST.20,..,..,7.3,..,..
Senegal,SEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.526,68.006,67.093,67.913,..
Senegal,SEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.517,4.454,4.387,4.314,..
Senegal,SEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,68.488,67.617,66.454,64.613,..
Senegal,SEN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,26.9,..,..,..,..
Senegal,SEN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,74.5,..,..,..,..
Senegal,SEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.8,40,38.4,37,..
Senegal,SEN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.4,..,..,..,..
Senegal,SEN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,88,87,80,..
Senegal,SEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,61.5962104797363,61.4603805541992,63.5550918579102,57.2280006408691,61.2763481140137
Senegal,SEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.9415283203125,46.3485488891602,46.8130683898926,46.9506912231445,45.5100593566895
Senegal,SEN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.13727998733521,1.15388000011444,1.17587995529175,..,..
Senegal,SEN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.3,0.3,0.3,..
Senegal,SEN,Forest area (sq. km),AG.LND.FRST.K2,81081.6,80681.6,80281.6,..,..
Senegal,SEN,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,7.36890329243762,7.46779941085868,..,..,..
Senegal,SEN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Senegal,SEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,23403995992.1354,24530513037.7518,27520784129.7508,27619479059.6131,31013986429.1861
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.61362809749708,1.3420737726679,6.54400109937833,3.82185605131144,3.69999636052071
Senegal,SEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.08580185181253,1.60273383045899,1.44730627610178,8.73206311614976,5.29961989572631
Senegal,SEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.8962721234445,16.1487794824433,15.5512646222076,16.340976315304,16.3694562013287
